stock_code,entry_date,exit_date,days_held,entry_price,exit_price,quantity,signal_type,signal_strength,exit_reason,gross_pnl,net_pnl,pnl_pct,commissions,slippage,stop_loss,target1,target2
RAJA,2025-07-10,2025-07-11,2,2500.0,2500.0,1000,BUY - MOMENTUM,18,STOP_LOSS,0.0,-12500.0,0.0,7500.0,5000.0,2400.0,2575.0,2564.0
RATU,2025-07-11,2025-07-11,1,7100.0,7252.0,300,BUY - MOMENTUM,33,TARGET2,45600.0,34836.0,2.140845070422535,6458.4,4305.6,6816.0,7313.0,7252.0
PGEO,2025-07-10,2025-07-14,3,1480.0,1480.0,1700,BUY - MOMENTUM,19,MAX_HOLDING,0.0,-12580.0,0.0,7548.0,5032.0,1421.0,1524.0,1554.0
TPIA,2025-07-10,2025-07-14,3,9900.0,10395.0,200,BUY - REVERSAL,33,TARGET2,99000.0,88852.5,5.0,6088.5,4059.0,9405.0,10197.0,10395.0
NSSS,2025-07-11,2025-07-15,3,350.0,344.0,7300,BUY - MOMENTUM,31,MAX_HOLDING,-43800.0,-56465.5,-1.7142857142857144,7599.3,5066.200000000001,336.0,360.0,368.0
BBRI,2025-07-14,2025-07-15,2,3780.0,3780.0,600,BUY - REVERSAL,47,STOP_LOSS,0.0,-11340.0,0.0,6804.0,4536.0,3591.0,3893.0,3969.0
SCMA,2025-07-15,2025-07-15,1,162.0,156.0,15900,BUY - MOMENTUM,73,STOP_LOSS,-95400.0,-108040.5,-3.7037037037037033,7584.3,5056.200000000001,156.0,167.0,170.0
ISAT,2025-07-14,2025-07-16,3,2050.0,2090.0,1200,BUY - REVERSAL,45,MAX_HOLDING,48000.0,35580.0,1.951219512195122,7452.0,4968.0,1948.0,2112.0,2152.0
AADI,2025-07-15,2025-07-17,3,7025.0,6825.0,300,BUY - MOMENTUM,37,MAX_HOLDING,-60000.0,-70387.5,-2.8469750889679712,6232.5,4155.0,6744.0,7236.0,7376.0
TEBE,2025-07-16,2025-07-17,2,725.0,761.0,3500,BUY - MOMENTUM,71,TARGET2,126000.0,112997.5,4.9655172413793105,7801.5,5201.0,696.0,747.0,761.0
APIC,2025-07-16,2025-07-18,3,1160.0,1180.0,2200,BUY - REVERSAL,45,MAX_HOLDING,44000.0,31130.0,1.7241379310344827,7722.0,5148.0,1102.0,1195.0,1218.0
KIJA,2025-07-16,2025-07-18,3,181.0,184.0,14100,BUY - MOMENTUM,22,MAX_HOLDING,42300.0,29433.75,1.6574585635359116,7719.75,5146.5,174.0,186.0,190.0
SSMS,2025-07-17,2025-07-21,3,1420.0,1405.0,1800,BUY - MOMENTUM,65,MAX_HOLDING,-27000.0,-39712.5,-1.056338028169014,7627.5,5085.0,1363.0,1463.0,1491.0
BMRI,2025-07-18,2025-07-22,3,4740.0,4660.0,500,BUY - MOMENTUM,17,MAX_HOLDING,-40000.0,-51750.0,-1.6877637130801686,7050.0,4700.0,4550.0,4882.0,4940.0
KLBF,2025-07-18,2025-07-22,3,1510.0,1460.0,1700,BUY - MOMENTUM,18,MAX_HOLDING,-85000.0,-97622.5,-3.3112582781456954,7573.5,5049.0,1450.0,1555.0,1579.0
UNVR,2025-07-21,2025-07-23,3,1550.0,1570.0,1600,BUY - MOMENTUM,56,MAX_HOLDING,32000.0,19520.0,1.2903225806451613,7488.0,4992.0,1488.0,1596.0,1604.0
HRUM,2025-07-21,2025-07-23,3,840.0,840.0,3000,BUY - MOMENTUM,80,MAX_HOLDING,0.0,-12600.0,0.0,7560.0,5040.0,806.0,865.0,882.0
BRPT,2025-07-23,2025-07-23,1,2210.0,2122.0,1100,BUY - MOMENTUM,17,STOP_LOSS,-96800.0,-108713.0,-3.9819004524886874,7147.8,4765.200000000001,2122.0,2276.0,2320.0
CASA,2025-07-22,2025-07-24,3,980.0,980.0,2600,BUY - REVERSAL,48,MAX_HOLDING,0.0,-12740.0,0.0,7644.0,5096.0,931.0,1009.0,1029.0
AKRA,2025-07-23,2025-07-24,2,1260.0,1210.0,2000,BUY - MOMENTUM,69,STOP_LOSS,-100000.0,-112350.0,-3.968253968253968,7410.0,4940.0,1210.0,1298.0,1323.0
BRPT,2025-07-24,2025-07-24,1,2220.0,2331.0,1100,BUY - MOMENTUM,18,TARGET2,122100.0,109584.75,5.0,7509.15,5006.1,2131.0,2287.0,2331.0
BBRI,2025-07-24,2025-07-28,3,3950.0,3940.0,600,BUY - MOMENTUM,81,MAX_HOLDING,-6000.0,-17835.0,-0.25316455696202533,7101.0,4734.0,3792.0,4068.0,4148.0
MTDL,2025-07-24,2025-07-28,3,560.0,565.0,4500,BUY - MOMENTUM,24,MAX_HOLDING,22500.0,9843.75,0.8928571428571428,7593.75,5062.5,538.0,577.0,588.0
BRIS,2025-07-25,2025-07-29,3,2870.0,2840.0,800,BUY - MOMENTUM,24,MAX_HOLDING,-24000.0,-35420.0,-1.0452961672473868,6852.0,4568.0,2755.0,2956.0,3014.0
MTDL,2025-07-25,2025-07-29,3,565.0,570.0,4400,BUY - MOMENTUM,32,MAX_HOLDING,22000.0,9515.0,0.8849557522123894,7491.0,4994.0,542.0,582.0,593.0
IMPC,2025-07-29,2025-07-29,1,460.0,442.0,5500,BUY - MOMENTUM,100,STOP_LOSS,-99000.0,-111402.5,-3.91304347826087,7441.5,4961.0,442.0,474.0,483.0
BBNI,2025-07-28,2025-07-30,3,4210.0,4120.0,600,BUY - MOMENTUM,62,MAX_HOLDING,-54000.0,-66495.0,-2.137767220902613,7497.0,4998.0,4042.0,4336.0,4420.0
BULL,2025-07-29,2025-07-30,2,138.0,132.0,18300,BUY - MOMENTUM,24,STOP_LOSS,-109800.0,-122152.5,-4.3478260869565215,7411.5,4941.0,132.0,142.0,144.0
TAPG,2025-07-31,2025-08-01,2,1450.0,1471.7499999999998,1700,BUY - MOMENTUM,48,STOP_LOSS,36974.999999999614,24557.562499999618,1.4999999999999842,7450.4625,4966.974999999999,1392.0,1494.0,1522.0
PGAS,2025-07-31,2025-08-04,3,1630.0,1635.0,1500,BUY - MOMENTUM,29,MAX_HOLDING,7500.0,-4743.75,0.3067484662576687,7346.25,4897.5,1565.0,1679.0,1712.0
CASA,2025-07-31,2025-08-04,3,1035.0,1055.0,2400,BUY - MOMENTUM,30,MAX_HOLDING,48000.0,35460.0,1.932367149758454,7524.0,5016.0,994.0,1066.0,1087.0
HEAL,2025-08-04,2025-08-04,1,1620.0,1555.0,1500,BUY - MOMENTUM,100,STOP_LOSS,-97500.0,-109406.25,-4.012345679012346,7143.75,4762.5,1555.0,1669.0,1701.0
DEWA,2025-08-04,2025-08-04,1,230.0,221.0,10800,BUY - MOMENTUM,68,STOP_LOSS,-97200.0,-109377.0,-3.91304347826087,7306.200000000001,4870.8,221.0,237.0,242.0
ENRG,2025-08-05,2025-08-05,1,595.0,571.0,4100,BUY - MOMENTUM,79,STOP_LOSS,-98400.0,-110351.5,-4.033613445378151,7170.9,4780.6,571.0,613.0,609.0
MMIX,2025-08-05,2025-08-05,1,230.0,218.0,10600,BUY - REVERSAL,58,STOP_LOSS,-127200.0,-139072.0,-5.217391304347826,7123.200000000001,4748.8,218.0,237.0,242.0
BREN,2025-08-05,2025-08-06,2,7075.0,7075.0,300,BUY - REVERSAL,43,STOP_LOSS,0.0,-10612.5,0.0,6367.5,4245.0,6721.0,7287.0,7429.0
CARE,2025-08-06,2025-08-06,1,258.0,248.0,9300,BUY - MOMENTUM,40,STOP_LOSS,-93000.0,-104764.50000000001,-3.875968992248062,7058.7,4705.8,248.0,266.0,271.0
SMGR,2025-08-05,2025-08-07,3,2510.0,2490.0,900,BUY - MOMENTUM,46,MAX_HOLDING,-18000.0,-29250.0,-0.796812749003984,6750.0,4500.0,2410.0,2585.0,2574.0
NSSS,2025-08-05,2025-08-07,3,412.0,418.0,5900,BUY - MOMENTUM,66,MAX_HOLDING,35400.0,23157.5,1.4563106796116505,7345.5,4897.0,396.0,424.0,433.0
SMSM,2025-08-06,2025-08-08,3,1960.0,1965.0,1200,BUY - MOMENTUM,44,MAX_HOLDING,6000.0,-5775.0,0.25510204081632654,7065.0,4710.0,1882.0,2019.0,2058.0
MIDI,2025-08-07,2025-08-08,2,446.0,454.92,5300,BUY - MOMENTUM,36,STOP_LOSS,47276.00000000009,35338.810000000085,2.0000000000000036,7162.314,4774.876,428.0,459.0,468.0
TAPG,2025-08-08,2025-08-08,1,1485.0,1544.0,1600,BUY - MOMENTUM,46,TARGET2,94400.0,82284.0,3.9730639730639727,7269.6,4846.4,1426.0,1530.0,1544.0
AADI,2025-08-07,2025-08-11,3,7125.0,7200.0,300,BUY - MOMENTUM,25,MAX_HOLDING,22500.0,11756.25,1.0526315789473684,6446.25,4297.5,6840.0,7339.0,7481.0
BANK,2025-08-08,2025-08-12,3,820.0,820.0,2900,BUY - MOMENTUM,34,STOP_LOSS,0.0,-11890.0,0.0,7134.0,4756.0,787.0,845.0,861.0
TLKM,2025-08-11,2025-08-12,2,2990.0,3049.8,800,BUY - MOMENTUM,36,STOP_LOSS,47840.000000000146,35760.40000000014,2.0000000000000058,7247.76,4831.84,2870.0,3080.0,3140.0
OASA,2025-08-12,2025-08-12,1,198.0,190.0,12200,BUY - MOMENTUM,100,STOP_LOSS,-97600.0,-109434.0,-4.040404040404041,7100.4,4733.6,190.0,204.0,208.0
SIDO,2025-08-12,2025-08-14,3,520.0,530.0,4600,BUY - MOMENTUM,43,MAX_HOLDING,46000.0,33925.0,1.9230769230769231,7245.0,4830.0,499.0,536.0,546.0
PTRO,2025-08-13,2025-08-15,3,3910.0,3910.0,600,BUY - MOMENTUM,42,STOP_LOSS,0.0,-11730.0,0.0,7038.0,4692.0,3754.0,4027.0,4106.0
INTP,2025-08-13,2025-08-15,3,6450.0,6475.0,300,BUY - MOMENTUM,19,MAX_HOLDING,7500.0,-2193.75,0.3875968992248062,5816.25,3877.5,6192.0,6644.0,6682.0
OASA,2025-08-14,2025-08-19,3,193.0,196.86,12400,BUY - MOMENTUM,30,STOP_LOSS,47864.00000000017,35778.340000000164,2.000000000000007,7251.396000000001,4834.264,185.0,199.0,203.0
SMGR,2025-08-14,2025-08-19,3,2650.0,2700.0,900,BUY - MOMENTUM,33,MAX_HOLDING,45000.0,32962.5,1.8867924528301887,7222.5,4815.0,2544.0,2730.0,2782.0
PTRO,2025-08-19,2025-08-19,1,4030.0,3869.0,500,BUY - MOMENTUM,98,STOP_LOSS,-80500.0,-90373.75,-3.995037220843672,5924.25,3949.5,3869.0,4151.0,4232.0
INKP,2025-08-15,2025-08-20,3,7975.0,7975.0,300,BUY - MOMENTUM,47,MAX_HOLDING,0.0,-11962.5,0.0,7177.5,4785.0,7656.0,8214.0,8316.0
BBCA,2025-08-19,2025-08-21,3,8500.0,8550.0,200,BUY - REVERSAL,46,MAX_HOLDING,10000.0,1475.0,0.5882352941176471,5115.0,3410.0,8075.0,8755.0,8925.0
WIRG,2025-08-21,2025-08-21,1,193.0,185.0,12400,BUY - MOMENTUM,100,STOP_LOSS,-99200.0,-110918.0,-4.145077720207254,7030.8,4687.200000000001,185.0,199.0,203.0
BMRI,2025-08-20,2025-08-22,3,4950.0,4890.0,400,BUY - MOMENTUM,61,MAX_HOLDING,-24000.0,-33840.0,-1.2121212121212122,5904.0,3936.0,4752.0,5098.0,5198.0
SILO,2025-08-20,2025-08-22,3,2170.0,2150.0,1100,BUY - REVERSAL,50,MAX_HOLDING,-22000.0,-33880.0,-0.9216589861751152,7128.0,4752.0,2062.0,2235.0,2278.0
PWON,2025-08-20,2025-08-22,3,388.0,382.0,6200,BUY - MOMENTUM,65,MAX_HOLDING,-37200.0,-49135.0,-1.5463917525773196,7161.0,4774.0,372.0,400.0,402.0
ENRG,2025-08-25,2025-08-25,1,585.0,562.0,4000,BUY - MOMENTUM,92,STOP_LOSS,-92000.0,-103470.0,-3.9316239316239314,6882.0,4588.0,562.0,603.0,609.0
KIJA,2025-08-25,2025-08-26,2,226.0,217.0,10500,BUY - MOMENTUM,54,STOP_LOSS,-94500.0,-106128.75,-3.982300884955752,6977.25,4651.5,217.0,233.0,234.0
PWON,2025-08-25,2025-08-27,3,388.0,382.0,6100,BUY - MOMENTUM,35,MAX_HOLDING,-36600.0,-48342.5,-1.5463917525773196,7045.5,4697.0,372.0,400.0,402.0
BBHI,2025-08-25,2025-08-27,3,1575.0,1654.0,1500,BUY - MOMENTUM,40,TARGET2,118500.0,106391.25,5.015873015873016,7265.25,4843.5,1512.0,1622.0,1654.0
CASA,2025-08-25,2025-08-27,3,1120.0,1125.0,2100,BUY - MOMENTUM,21,MAX_HOLDING,10500.0,-1286.25,0.4464285714285714,7071.75,4714.5,1075.0,1154.0,1176.0
WIFI,2025-08-26,2025-08-27,2,2870.0,2927.4,800,BUY - MOMENTUM,57,STOP_LOSS,45920.00000000007,34325.20000000008,2.000000000000003,6956.88,4637.92,2755.0,2956.0,3014.0
SSIA,2025-08-27,2025-08-27,1,2450.0,2352.0,900,BUY - MOMENTUM,100,STOP_LOSS,-88200.0,-99004.5,-4.0,6482.700000000001,4321.8,2352.0,2524.0,2572.0
CARE,2025-08-28,2025-08-28,1,300.0,288.0,7800,BUY - MOMENTUM,55,STOP_LOSS,-93600.0,-105066.0,-4.0,6879.6,4586.4,288.0,309.0,315.0
BULL,2025-08-28,2025-08-29,2,161.0,155.0,14500,BUY - MOMENTUM,65,STOP_LOSS,-87000.0,-98455.0,-3.7267080745341614,6873.0,4582.0,155.0,166.0,169.0
NSSS,2025-08-28,2025-08-29,2,422.0,405.0,5500,BUY - MOMENTUM,24,STOP_LOSS,-93500.0,-104871.25,-4.028436018957346,6822.75,4548.5,405.0,435.0,443.0
BBTN,2025-08-28,2025-09-01,3,1305.0,1253.0,1700,BUY - MOMENTUM,100,STOP_LOSS,-88400.0,-99271.5,-3.984674329501916,6522.9,4348.6,1253.0,1344.0,1370.0
MAIN,2025-08-28,2025-09-01,3,655.0,629.0,3500,BUY - MOMENTUM,40,STOP_LOSS,-91000.0,-102235.0,-3.969465648854962,6741.0,4494.0,629.0,675.0,668.0
PYFA,2025-09-01,2025-09-01,1,595.0,571.0,3800,BUY - MOMENTUM,100,STOP_LOSS,-91200.0,-102277.0,-4.033613445378151,6646.200000000001,4430.8,571.0,613.0,625.0
BBRI,2025-08-29,2025-09-02,3,4050.0,3960.0,500,BUY - REVERSAL,48,MAX_HOLDING,-45000.0,-55012.5,-2.2222222222222223,6007.5,4005.0,3848.0,4172.0,4252.0
RSCH,2025-09-02,2025-09-02,1,370.0,380.0,6000,BUY - MOMENTUM,66,TARGET2,60000.0,48750.0,2.7027027027027026,6750.0,4500.0,355.0,381.0,380.0
BBTN,2025-09-01,2025-09-03,3,1280.0,1270.0,1700,BUY - REVERSAL,34,MAX_HOLDING,-17000.0,-27837.5,-0.78125,6502.5,4335.0,1216.0,1318.0,1344.0
PYFA,2025-09-02,2025-09-03,2,610.0,640.0,3600,BUY - MOMENTUM,52,TARGET2,108000.0,96750.0,4.918032786885246,6750.0,4500.0,586.0,628.0,640.0
MSIN,2025-09-02,2025-09-04,3,530.0,540.6,4200,BUY - MOMENTUM,70,STOP_LOSS,44520.000000000095,33278.7000000001,2.000000000000004,6744.780000000001,4496.52,509.0,546.0,556.0
MSIN,2025-09-03,2025-09-04,2,535.0,545.7,4200,BUY - MOMENTUM,26,STOP_LOSS,44940.00000000019,33592.65000000018,2.0000000000000084,6808.41,4538.9400000000005,514.0,551.0,562.0
NSSS,2025-09-03,2025-09-08,3,434.0,417.0,5100,BUY - MOMENTUM,33,STOP_LOSS,-86700.0,-97550.25000000001,-3.9170506912442393,6510.15,4340.1,417.0,447.0,456.0
NSSS,2025-09-04,2025-09-08,2,436.0,419.0,5100,BUY - MOMENTUM,33,STOP_LOSS,-86700.0,-97601.25,-3.89908256880734,6540.75,4360.5,419.0,449.0,458.0
INDY,2025-09-08,2025-09-08,1,1660.0,1742.0,1300,BUY - MOMENTUM,100,TARGET2,106600.0,95543.5,4.9397590361445785,6633.9,4422.6,1594.0,1710.0,1742.0
ARCI,2025-09-08,2025-09-09,2,890.0,907.8000000000001,2500,BUY - MOMENTUM,84,STOP_LOSS,44500.00000000017,33263.75000000017,2.0000000000000075,6741.75,4494.5,854.0,917.0,926.0
BRMS,2025-09-08,2025-09-09,2,505.0,530.0,4400,BUY - MOMENTUM,46,TARGET2,110000.0,98615.0,4.9504950495049505,6831.0,4554.0,485.0,520.0,530.0
NSSS,2025-09-09,2025-09-09,1,440.0,422.0,5100,BUY - MOMENTUM,71,STOP_LOSS,-91800.0,-102790.5,-4.090909090909091,6594.3,4396.2,422.0,453.0,462.0
MDKA,2025-09-09,2025-09-10,2,2700.0,2592.0,800,BUY - MOMENTUM,60,STOP_LOSS,-86400.0,-96984.0,-4.0,6350.4,4233.6,2592.0,2781.0,2835.0
HILL,2025-09-09,2025-09-11,3,202.0,204.0,11100,BUY - REVERSAL,63,MAX_HOLDING,22200.0,10933.5,0.9900990099009901,6759.9,4506.6,192.0,208.0,212.0
AMMN,2025-09-11,2025-09-15,3,8050.0,8125.0,200,BUY - MOMENTUM,57,MAX_HOLDING,15000.0,6912.5,0.9316770186335404,4852.5,3235.0,7728.0,8292.0,8452.0
MYOR,2025-09-11,2025-09-15,3,2050.0,2030.0,1000,BUY - REVERSAL,57,MAX_HOLDING,-20000.0,-30200.0,-0.975609756097561,6120.0,4080.0,1948.0,2112.0,2152.0
ICBP,2025-09-11,2025-09-15,3,9300.0,9225.0,200,BUY - MOMENTUM,29,MAX_HOLDING,-15000.0,-24262.5,-0.8064516129032258,5557.5,3705.0,8928.0,9579.0,9765.0
SSMS,2025-09-11,2025-09-15,3,1400.0,1470.0,1600,BUY - MOMENTUM,34,TARGET2,112000.0,100520.0,5.0,6888.0,4592.0,1344.0,1442.0,1470.0
APIC,2025-09-12,2025-09-16,3,1130.0,1140.0,1900,BUY - MOMENTUM,21,MAX_HOLDING,19000.0,8217.5,0.8849557522123894,6469.5,4313.0,1085.0,1164.0,1163.0
NSSS,2025-09-16,2025-09-17,2,454.0,454.0,4900,BUY - MOMENTUM,37,STOP_LOSS,0.0,-11123.0,0.0,6673.8,4449.2,436.0,468.0,477.0
HRUM,2025-09-17,2025-09-17,1,1105.0,1160.0,2000,BUY - MOMENTUM,26,TARGET2,110000.0,98675.0,4.97737556561086,6795.0,4530.0,1061.0,1138.0,1160.0
HEAL,2025-09-17,2025-09-19,3,1695.0,1670.0,1300,BUY - MOMENTUM,53,MAX_HOLDING,-32500.0,-43436.25,-1.4749262536873156,6561.75,4374.5,1627.0,1746.0,1732.0
ADMR,2025-09-17,2025-09-19,3,1025.0,990.0,2200,BUY - MOMENTUM,20,MAX_HOLDING,-77000.0,-88082.5,-3.414634146341464,6649.5,4433.0,984.0,1056.0,1076.0
AKRA,2025-09-17,2025-09-19,3,1245.0,1225.0,1800,BUY - MOMENTUM,21,MAX_HOLDING,-36000.0,-47115.0,-1.6064257028112447,6669.0,4446.0,1195.0,1282.0,1307.0
CDIA,2025-09-18,2025-09-19,2,1505.0,1579.0,1500,BUY - MOMENTUM,57,TARGET2,111000.0,99435.0,4.916943521594684,6939.0,4626.0,1445.0,1550.0,1579.0
SGRO,2025-09-18,2025-09-22,3,4780.0,4680.0,400,BUY - MOMENTUM,57,MAX_HOLDING,-40000.0,-49460.0,-2.092050209205021,5676.0,3784.0,4589.0,4923.0,5019.0
BULL,2025-09-22,2025-09-22,1,188.0,180.0,12000,BUY - MOMENTUM,71,STOP_LOSS,-96000.0,-107040.0,-4.25531914893617,6624.0,4416.0,180.0,194.0,197.0
INET,2025-09-22,2025-09-22,1,232.0,223.0,9700,BUY - MOMENTUM,100,STOP_LOSS,-87300.0,-98333.75,-3.8793103448275863,6620.25,4413.5,223.0,239.0,244.0
PTRO,2025-09-22,2025-09-23,2,5475.0,5584.5,400,BUY - MOMENTUM,60,STOP_LOSS,43800.0,32740.500000000004,2.0,6635.700000000001,4423.8,5256.0,5639.0,5618.0
NCKL,2025-09-23,2025-09-23,1,1110.0,1066.0,1900,BUY - MOMENTUM,91,STOP_LOSS,-83600.0,-93936.0,-3.963963963963964,6201.6,4134.4,1066.0,1143.0,1166.0
BBHI,2025-09-22,2025-09-24,3,1500.0,1495.0,1500,BUY - REVERSAL,45,MAX_HOLDING,-7500.0,-18731.25,-0.33333333333333337,6738.75,4492.5,1425.0,1545.0,1575.0
CSRA,2025-09-23,2025-09-25,3,835.0,840.0,2600,BUY - MOMENTUM,30,MAX_HOLDING,13000.0,2112.5,0.5988023952095809,6532.5,4355.0,802.0,860.0,876.0
AKRA,2025-09-23,2025-09-25,3,1210.0,1247.0,1800,BUY - MOMENTUM,26,TARGET2,66600.0,55543.5,3.0578512396694215,6633.9,4422.6,1162.0,1246.0,1247.0
CSRA,2025-09-24,2025-09-25,2,820.0,820.0,2600,BUY - REVERSAL,42,STOP_LOSS,0.0,-10660.0,0.0,6396.0,4264.0,779.0,845.0,861.0
JPFA,2025-09-25,2025-09-25,1,2010.0,1930.0,1000,BUY - MOMENTUM,88,STOP_LOSS,-80000.0,-89850.0,-3.9800995024875623,5910.0,3940.0,1930.0,2070.0,2110.0
ARTO,2025-09-24,2025-09-26,3,2100.0,2100.0,1000,BUY - REVERSAL,43,STOP_LOSS,0.0,-10500.0,0.0,6300.0,4200.0,1995.0,2163.0,2205.0
BUMI,2025-09-26,2025-09-26,1,147.0,141.0,14900,BUY - MOMENTUM,21,STOP_LOSS,-89400.0,-100128.0,-4.081632653061225,6436.8,4291.200000000001,141.0,151.0,154.0
ASII,2025-09-26,2025-09-30,3,5875.0,5775.0,300,BUY - MOMENTUM,42,MAX_HOLDING,-30000.0,-38737.5,-1.702127659574468,5242.5,3495.0,5640.0,6051.0,6169.0
INDF,2025-09-26,2025-09-30,3,7650.0,7268.0,200,BUY - REVERSAL,32,STOP_LOSS,-76400.0,-83859.0,-4.993464052287582,4475.4,2983.6000000000004,7268.0,7880.0,8032.0
TBLA,2025-09-29,2025-10-01,3,745.0,735.0,2900,BUY - MOMENTUM,34,MAX_HOLDING,-29000.0,-39730.0,-1.342281879194631,6438.0,4292.0,715.0,767.0,782.0
APIC,2025-09-30,2025-10-02,3,1170.0,1170.0,1800,BUY - MOMENTUM,43,MAX_HOLDING,0.0,-10530.0,0.0,6318.0,4212.0,1123.0,1205.0,1228.0
NISP,2025-09-30,2025-10-02,3,1355.0,1345.0,1600,BUY - MOMENTUM,23,MAX_HOLDING,-16000.0,-26800.0,-0.7380073800738007,6480.0,4320.0,1301.0,1396.0,1423.0
NSSS,2025-10-01,2025-10-02,2,505.0,505.0,4200,BUY - MOMENTUM,37,STOP_LOSS,0.0,-10605.0,0.0,6363.0,4242.0,485.0,520.0,530.0
RAJA,2025-10-02,2025-10-02,1,3260.0,3130.0,600,BUY - MOMENTUM,100,STOP_LOSS,-78000.0,-87585.0,-3.9877300613496933,5751.0,3834.0,3130.0,3358.0,3346.0
MAPA,2025-10-01,2025-10-03,3,555.0,545.0,3900,BUY - MOMENTUM,58,MAX_HOLDING,-39000.0,-49725.0,-1.8018018018018018,6435.0,4290.0,533.0,572.0,583.0
ASII,2025-10-07,2025-10-07,1,5750.0,6038.0,300,BUY - REVERSAL,37,TARGET2,86400.0,77559.0,5.008695652173913,5304.6,3536.4,5462.0,5922.0,6038.0
BULL,2025-10-07,2025-10-08,2,195.0,195.0,10900,BUY - MOMENTUM,78,STOP_LOSS,0.0,-10627.5,0.0,6376.5,4251.0,187.0,201.0,205.0
PANI,2025-10-08,2025-10-08,1,15375.0,14760.0,100,BUY - MOMENTUM,41,STOP_LOSS,-61500.0,-69033.75,-4.0,4520.25,3013.5,14760.0,15836.0,15939.0
ENRG,2025-10-08,2025-10-08,1,975.0,936.0,2100,BUY - MOMENTUM,92,STOP_LOSS,-81900.0,-91932.75,-4.0,6019.65,4013.1000000000004,936.0,1004.0,1015.0
HOPE,2025-10-09,2025-10-09,1,181.0,174.0,11600,BUY - MOMENTUM,100,STOP_LOSS,-81200.0,-91495.0,-3.867403314917127,6177.0,4118.0,174.0,186.0,190.0
JPFA,2025-10-09,2025-10-09,1,2160.0,2074.0,900,BUY - MOMENTUM,40,STOP_LOSS,-77400.0,-86926.5,-3.981481481481482,5715.9,3810.6000000000004,2074.0,2225.0,2218.0
AMRT,2025-10-08,2025-10-10,3,1930.0,1940.0,1100,BUY - MOMENTUM,34,MAX_HOLDING,11000.0,357.5,0.5181347150259068,6385.5,4257.0,1853.0,1988.0,2010.0
INKP,2025-10-09,2025-10-10,2,7475.0,7624.5,200,BUY - MOMENTUM,29,STOP_LOSS,29900.0,22350.25,2.0,4529.85,3019.9,7176.0,7699.0,7849.0
INDF,2025-10-09,2025-10-13,3,7150.0,7200.0,200,BUY - REVERSAL,35,MAX_HOLDING,10000.0,2825.0,0.6993006993006993,4305.0,2870.0,6792.0,7364.0,7508.0
JPFA,2025-10-10,2025-10-13,2,2100.0,2100.0,900,BUY - REVERSAL,53,STOP_LOSS,0.0,-9450.0,0.0,5670.0,3780.0,1995.0,2163.0,2205.0
BRIS,2025-10-10,2025-10-14,3,2630.0,2560.0,700,BUY - REVERSAL,45,MAX_HOLDING,-49000.0,-58082.5,-2.6615969581749046,5449.5,3633.0,2498.0,2709.0,2762.0
ASII,2025-10-14,2025-10-14,1,5825.0,5990.0,300,BUY - MOMENTUM,33,TARGET2,49500.0,40638.75,2.832618025751073,5316.75,3544.5,5592.0,6000.0,5990.0
CMRY,2025-10-13,2025-10-15,3,4700.0,4794.0,400,BUY - MOMENTUM,35,STOP_LOSS,37600.0,28106.0,2.0,5696.4,3797.6000000000004,4512.0,4841.0,4935.0
CTRA,2025-10-13,2025-10-15,3,905.0,905.0,2300,BUY - MOMENTUM,32,MAX_HOLDING,0.0,-10407.5,0.0,6244.5,4163.0,869.0,932.0,950.0
TLKM,2025-10-15,2025-10-15,1,3080.0,2957.0,600,BUY - MOMENTUM,80,STOP_LOSS,-73800.0,-82855.5,-3.9935064935064934,5433.3,3622.2,2957.0,3172.0,3234.0
INKP,2025-10-14,2025-10-16,3,7350.0,7400.0,200,BUY - REVERSAL,47,MAX_HOLDING,10000.0,2625.0,0.6802721088435374,4425.0,2950.0,6982.0,7570.0,7718.0
ANTM,2025-10-15,2025-10-17,3,3400.0,3450.0,600,BUY - MOMENTUM,37,MAX_HOLDING,30000.0,19725.0,1.4705882352941175,6165.0,4110.0,3264.0,3502.0,3570.0
MMIX,2025-10-20,2025-10-20,1,450.0,432.0,4600,BUY - MOMENTUM,100,STOP_LOSS,-82800.0,-92943.0,-4.0,6085.8,4057.2,432.0,464.0,472.0
FILM,2025-10-20,2025-10-20,1,5200.0,4992.0,400,BUY - MOMENTUM,100,STOP_LOSS,-83200.0,-93392.0,-4.0,6115.200000000001,4076.8,4992.0,5356.0,5346.0
MAPI,2025-10-20,2025-10-22,3,1270.0,1219.0,1600,BUY - MOMENTUM,19,STOP_LOSS,-81600.0,-91556.0,-4.015748031496063,5973.6,3982.4,1219.0,1308.0,1334.0
SILO,2025-10-20,2025-10-22,3,1880.0,1890.0,1100,BUY - MOMENTUM,41,MAX_HOLDING,11000.0,632.5,0.5319148936170213,6220.5,4147.0,1805.0,1936.0,1974.0
CMRY,2025-10-20,2025-10-22,3,5050.0,5000.0,400,BUY - MOMENTUM,26,MAX_HOLDING,-20000.0,-30050.0,-0.9900990099009901,6030.0,4020.0,4848.0,5202.0,5302.0
IMPC,2025-10-22,2025-10-22,1,2700.0,2592.0,700,BUY - MOMENTUM,79,STOP_LOSS,-75600.0,-84861.0,-4.0,5556.6,3704.4,2592.0,2781.0,2835.0
